no;lm_indo;cek;cek2;lm_eng;negative;positive;uncertainty;litigious;strong_modal;weak_modal;constraining;complexity;anger;anticipation;disgust;fear;joy;negative_alt;positive_alt;sadness;surprise;trust
239;menyarankan ;suggest;recommend;suggest;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
240;mentolerir ;tolerate;tolerate;tolerate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;mengancam ;threaten;threaten;threaten;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242;melegalkan ;legalize;legalize;legalize;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;menganggur ;idle;unemployed;unemployed;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244;mengalihkan ;divert;divert;divert;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;mengesankan ;impresses;impressive;impressive;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;menulis ;writ;write;writ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
247;menggadaikan ;pledge;pawn;pledge;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
248;menyerah ;devolve;give up;devolve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
249;membalas ;retaliate;repay;retaliate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;memberdayakan ;empower;empowering;empowering;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;menafsirkan ;construe;interpret;construe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;mengaku ;confess;confess;confess;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;masalah ;problem;problem;problem;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;menstabilkan ;stabilize;stabilize;stabilize;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;memburuk ;worsen;worsened;worsened;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;menuduh ;accuse;accuse;accuse;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;menangguhkan ;suspend;suspend;suspend;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;menentang ;oppose;against;against;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;pembangkang ;dissenter;dissident;dissident;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;memanggil ;summoned;call;summoned;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;mengungguli ;outperform;outperform;outperform;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;memonopoli ;monopolize;monopoly;monopoly;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;mencela ;censure;reproach;censure;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;membela ;defended;defend;defend;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;mengurung ;confine;imprison;confine;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
266;membingungkan ;confuse;confusing;confusing;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
267;mendevaluasi ;devalue;devalue;devalue;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
268;mengaktifkan ;enable;activate;enable;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;menikmati ;enjoyably;enjoy;enjoy;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270;meyakinkan ;assure;convincing;assure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
271;mendiskreditkan ;discredit;discredit;discredit;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;memprovokasi ;provoke;provoke;provoke;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;pelanggar ;offender;violators;violators;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;menghambat ;inhibit;hinder;hinder;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;pembatalan ;cancellation;cancellation;cancellation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
276;menghukum ;punishable;punish;punishable;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
277;meningkat ;escalate;increase;escalate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;ketidakcocokan ;mismatch;incompatibility;incompatibility;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
279;kerugian ;disadvantage;loss;loss;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;kritik ;criticism;critics;criticism;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281;konfrontasi ;confront;confrontation;confrontation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;kontroversi ;controversy;controversy;controversy;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;konon ;purported;supposedly;purported;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;keuntungan ;advantage;profit;advantage;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285;kesulitan ;difficulties;difficulty;difficulty;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286;izin ;permission;permission;permission;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
287;interpose ;interpose;interpose;interpose;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;konflik ;conflict;conflict;conflict;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;kontrak ;contract;contract;contract;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;kesalahpahaman ;mistrials;misunderstanding;misunderstanding;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
291;berkurang ;diminish;reduce;diminish;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;embargo ;embargo;embargo;embargo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;desakan ;insisted;insistence;insistence;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
294;diperkecil ;downsize;reduced;downsize;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;berkolusi ;collude;colluding;colluding;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;arbitrase ;arbitrates;arbitration;arbitration;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;berkolaborasi ;collaborate;collaborate;collaborate;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;berbeda ;differ;different;differ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;ekspos ;expose;expose;expose;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;berfluktuasi ;fluctuate;fluctuates;fluctuates;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;diabaikan ;ignored;ignored;ignored;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;cedera ;injuries;injury;injury;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;gagal ;fail;fail;fail;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;bangkrut ;bankrupt;bankrupt;bankrupt;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;berliku-liku ;tortious;winding;tortious;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;anomali ;anomalies;anomaly;anomaly;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;deplesi ;depletes;depletion;depletion;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;tidak loyal ;disloyal;disloyal;disloyal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;tidak disukai ;disfavoring;dislike;disfavoring;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;tidak sesuai ;nonconforming;it is not in accordance with;nonconforming;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;siapapun ;whomever;anybody;whomever;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;tidak tertarik ;disinterested;not interested;disinterested;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;tak terduga ;unforeseeable;unexpected;unexpected;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;tidak proporsional ;disproportional;disproportionate;disproportionate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;pemeriksaan ulang ;reexamination;recheck;reexamination;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;tidak terkendali ;uncontrollable;uncontrollable;uncontrollable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;tidak dapat dibenarkan ;unjustifiable;cannot be justified;unjustifiable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;tidak efektif ;ineffective;ineffective;ineffective;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;tidak dapat dijual ;unsalable;cannot be sold;unsalable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;tidak konstitusional ;unconstitutional;unconstitutional;unconstitutional;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;tidak dapat ditentukan ;indeterminable;can not be determined;indeterminable;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;tidak memenuhi syarat ;ineligibility;not eligible;ineligibility;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;tidak dapat diterima ;unable;not acceptable;unable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;tidak sah ;invalid;invalid;invalid;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325;penugasan kembali ;reassignment;reassignment;reassignment;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;tidak terduga ;unexpected;unexpected;unexpected;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;tidak diizinkan ;disallowed;not allowed;disallowed;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;tidak diketahui ;unaware;not known;unaware;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;tidak ekonomis ;uneconomic;not economical;uneconomic;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;kelebihan pembayaran ;overpaid;overpayment;overpayment;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;ditagih berlebihan ;overcharged;overcharged;overcharged;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;subklausul ;subclause;subclause;subclause;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;variabel ;variable;variable;variable;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;sewenang-wenang ;arbitrarily;arbitrary;arbitrary;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;warisan ;hereditaments;inheritance;hereditaments;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;kesalahan penanganan ;mishandle;handling error;mishandle;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
337;cedera janji ;default;broken promise;default;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
338;mendapatkan kembali ;regain;to gain back;regain;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339;panggilan pengadilan ;subpoena;court summons;subpoena;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;mengundurkan diri ;resign;resign;resign;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341;penganiayaan ;abusive;persecution;abusive;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
342;pencegahan ;deterrence;prevention;prevention;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
343;predecease ;predecease;predecease;predecease;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
344;pengecualian ;exculpation;exception;exculpation;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;sejak ;herefor;since;herefor;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
346;penyerangan ;assault;attack;assault;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
347;penghukuman ;condemnation;punishment;punishment;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;regulator ;regulator;regulators;regulators;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349;sabar ;forbearance;Be patient;forbearance;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
350;penerimaan ;admissibility;reception;admissibility;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351;protes ;protest;protest;protest;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
352;perundang-undangan ;legislating;legislation;legislation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
353;selang ;lapse;hose;lapse;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
354;rentan ;susceptible;prone to;susceptible;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
355;selidiki ;investigate;investigate;investigate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356;revolusi ;revolutionize;revolution;revolutionize;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357;rebound ;rebound;rebounding;rebounding;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358;sempurna ;perfect;perfect;perfect;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
359;peraturan ;regulating;regulation;regulation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
360;pembalasan ;retaliation;revenge;retaliation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361;memperpanjang ;prolonged;extend;prolonged;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;menyangkal ;denies;deny;deny;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363;memperparah ;aggravated;worsen;worsen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
364;mengakui ;concede;confess;confess;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
365;mengasingkan ;alienate;alienate;alienate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
366;membayangi ;overshadow;shadowing;overshadow;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
367;mengatur ;regulate;arrange;regulate;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
368;merasionalisasi ;rationalize;rationalize;rationalize;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369;mengecewakan ;disappoint;disappointing;disappointing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;negatif ;negative;negative;negative;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371;mengecualikan ;exculpate;exclude;exculpate;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
372;pemalsu ;counterfeiter;counterfeiter;counterfeiter;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;menasihati ;counsel;advise;counsel;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
374;mendiskualifikasi ;disqualifies;disqualifying;disqualifying;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
375;mencatat ;docketed;take notes;docketed;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;memecat ;dismiss;fire;dismiss;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;menggoyahkan ;destabilize;shake;destabilize;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;memulangkan ;repatriate;repatriate;repatriate;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
379;menghalangi ;deters;obstruct;obstruct;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
380;merebut ;usurped;seize;seize;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
381;menghindari ;circumvent;avoid;circumvent;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
382;moratorium ;moratoria;moratorium;moratorium;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;mengubah ;amend;change;amend;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
384;nonkinerja ;nonperformance;nonperformance;nonperformance;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;mengungkap ;uncover;reveal;uncover;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;pelecehan ;harass;abuse;abuse;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;mengungkapkan ;disclose;disclose;disclose;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;membutuhkan ;necessitate;need;necessitate;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
389;menderita ;suffer;suffer;suffer;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;mendiktekan ;dictated;dictate;dictate;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
391;menunggak ;delinquent;in arrears;delinquent;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
392;inkompeten ;incompetent;incompetent;incompetent;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
393;kegagalan ;failings;failure;failure;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
394;ketidakhadiran ;absence;absence;absence;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
395;malfungsi ;malfunctioned;malfunction;malfunction;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
396;kehati-hatian ;cautiousness;caution;caution;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;kesewenang-wenangan ;arbitrability;arbitrariness;arbitrariness;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;kekecewaan ;disappointment;disappointed;disappointed;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;kemunduran ;backdating;setback;setback;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400;ketidakpatuhan ;noncompliance;Disobedient;noncompliance;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;ketat ;strict;strict;strict;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
402;kritis ;critical;critical;critical;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
403;kontingen ;contingent;contingent;contingent;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
404;khawatir ;concerns;worry;worry;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405;jaksa ;prosecutor;prosecutor;prosecutor;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
406;kolusi ;collusion;collusion;collusion;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
407;ketidakbenaran ;incorrectness;untruth;untruth;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
408;kesenangan ;delight;pleasure;pleasure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
409;mandat ;mandate;mandate;mandate;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
410;disengaja ;deliberate;intentional;intentional;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;batalkan ;nullifies;cancel;cancel;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;hukum ;law;law;law;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
413;depresi ;depress;depression;depress;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
414;dipertanyakan ;questionable;questioned;questioned;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;bermasalah ;problematic;problematic;problematic;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;hadiah ;reward;present;reward;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
417;diturunkan ;downgraded;lowered;downgraded;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;berbahaya ;dangerous;dangerous;dangerous;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
419;amandemen ;amendment;amendment;amendment;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;batas ;limit;limit;limit;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
421;batal ;nullified;cancelled;cancelled;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
422;hukuman ;punishment;punishment;punishment;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;dugaan ;alleged;conjecture;alleged;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;gratis ;complimentary;free;complimentary;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425;ejekan ;ridicule;mockery;ridicule;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
426;halus ;smooth;fine;smooth;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;eksklusif ;exclusive;exclusive;exclusive;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;batasan ;constraint;limitation;limitation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;dihalangi ;hindered;blocked;hindered;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;ilegal ;illegal;illegal;illegal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;tidak mengetahui ;unknowing;do not know;unknowing;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;persimpangan jalan ;crossroad;Crossroads;crossroads;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;tidak produktif ;nonproductive;not productive;nonproductive;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;penjahat dunia maya ;cybercriminal;cyber criminals;cybercriminal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;tidak dapat diperbaiki ;irreparable;cannot be repaired;irreparable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436;tidak akurat ;inaccurate;not accurate;inaccurate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437;tidak pantas ;inappropriate;inappropriate;inappropriate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438;tidak aman ;insecure;not safe;insecure;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;tidak sehat ;unfitness;not healthy;unfitness;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;tidak dapat diukur ;unquantifiable;cannot be measured;unquantifiable;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441;tidak terbukti ;unproved;not proven;unproved;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442;tidak beralasan ;unexcused;unreasonable;unreasonable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443;tidak mencukupi ;insufficient;insufficient;insufficient;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444;tidak berdasar ;groundless;groundless;groundless;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445;penurunan jabatan ;demotion;demotion;demotion;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
446;tidak berhasil ;unsuccessful;not successful;unsuccessful;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
447;tidak perlu ;unnecessarily;no need;unnecessarily;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
448;tidak diperbaiki ;unremediated;not repaired;unremediated;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449;tidak puas ;dissatisfied;not satisfied;dissatisfied;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450;tidak diragukan lagi ;undisputed;no doubt;undisputed;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
451;tidak musim ;unseasonable;out of season;unseasonable;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
452;tidak disarankan ;inadvisability;not recommended;inadvisability;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
453;tidak teratur ;irregular;irregular;irregular;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;salah langkah ;misstep;wrong step;misstep;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455;tidak dapat dilaksanakan ;unenforceability;cannot be implemented;unenforceability;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
456;tidak berpengalaman ;inexperience;inexperienced;inexperienced;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
457;pihak lawan ;counterparties;opposing party;counterparties;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
458;tidak ditentukan ;undetermined;not specified;undetermined;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
459;tidak menentu ;erratic;uncertain;uncertain;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
460;tidak bersedia ;unwilling;not willing;unwilling;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461;tidak menghormati ;dishonoring;not respect;dishonoring;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;tidak efisien ;inefficient;not efficient;inefficient;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
463;tidak normal ;abnormal;abnormal;abnormal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
464;tidak terkirim ;undeliverable;not sent;undeliverable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
465;tidak pasti ;uncertain;not sure;uncertain;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
466;sangat banyak ;inordinate;a huge amount;inordinate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
467;pemegang kontrak ;contractholder;contract holder;contractholder;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
468;tidak bertindak ;inaction;not acting;inaction;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469;tidak dapat didamaikan ;irreconcilable;irreconcilable;irreconcilable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;sangat buruk ;egregious;very bad;egregious;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471;tidak dapat dihindari ;unavoidable;can not be avoided;unavoidable;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;pembeli;vendee;buyer;vendee;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473;pihak yang dipilih ;optionee;selected party;optionee;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474;serangan dunia maya ;cyberattack;cyber attacks;cyberattack;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
